time,id,status,currency,buying_power,regt_buying_power,daytrading_buying_power,cash,portfolio_value,pattern_day_trader,trading_blocked,transfers_blocked,account_blocked,created_at,trade_suspended_by_user,multiplier,shorting_enabled,equity,last_equity,long_market_value,short_market_value,initial_margin,maintenance_margin,last_maintenance_margin,sma,daytrade_count
2019-02-02 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6263.66,6263.66,0,6078.82,5157.77,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5157.77,5157.77,1565.42,-2486.465,2025.94,99.97,99.97,0,0
2019-02-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6263.66,6263.66,0,6078.82,5157.77,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5157.77,5157.77,1565.42,-2486.465,2025.94,99.97,99.97,0,0
2019-02-04 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6232.0,6232.0,0,6078.82,5160.66,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5160.66,5157.77,1585.58,-2503.7394,2044.66,102.59,99.97,0,0
2019-02-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6217.66,6217.66,0,6078.82,5164.02,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5164.02,5160.66,1597.79,-2512.59,2055.19,104.41,102.59,0,0
2019-02-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6100.76,6100.76,0,6078.82,5129.12,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5129.12,5164.02,1603.8848,-2553.589,2078.74,104.5,104.41,0,0
2019-02-07 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6194.58,6194.58,0,6078.82,5148.39,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5148.39,5129.12,1585.8799999999999,-2516.3100000000004,2051.1,102.38,104.5,0,0
2019-02-08 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6170.54,6170.54,0,6078.82,5136.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5136.49,5148.39,1580.0549999999998,-2522.38,2051.22,102.02,102.38,0,0
2019-02-09 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6170.54,6170.54,0,6078.82,5136.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5136.49,5136.49,1580.0549999999998,-2522.38,2051.22,102.02,102.02,0,0
2019-02-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6170.54,6170.54,0,6078.82,5136.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5136.49,5136.49,1580.0549999999998,-2522.38,2051.22,102.02,102.02,0,0
2019-02-11 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6092.4,6092.4,0,6078.82,5114.31,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5114.31,5136.49,1585.8600000000001,-2550.37,2068.11,101.66,102.02,0,0
2019-02-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6004.26,6004.26,0,6078.82,5096.26,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5096.26,5114.31,1602.8467999999998,-2585.41,2094.13,102.44,101.66,0,0
2019-02-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6009.22,6009.22,0,6078.82,5105.93,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5105.93,5096.26,1614.87,-2587.76,2101.32,101.99,102.44,0,0
2019-02-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6034.48,6034.48,0,6078.82,5115.67,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5115.67,5105.93,1616.8500000000001,-2580.0045,2098.43,102.59,101.99,0,0
2019-02-15 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6033.28,6033.28,0,6078.82,5123.41,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5123.41,5115.67,1629.065,-2584.48,2106.77,102.15,102.59,0,0
2019-02-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6033.28,6033.28,0,6078.82,5123.41,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5123.41,5123.41,1629.065,-2584.48,2106.77,102.15,102.15,0,0
2019-02-17 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6033.28,6033.28,0,6078.82,5123.41,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5123.41,5123.41,1629.065,-2584.48,2106.77,102.15,102.15,0,0
2019-02-18 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6033.28,6033.28,0,6078.82,5123.41,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5123.41,5123.41,1629.065,-2584.48,2106.77,102.15,102.15,0,0
2019-02-19 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6032.24,6032.24,0,6078.82,5135.26,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5135.26,5123.41,1647.3597999999997,-2590.92,2119.14,102.51,102.15,0,0
2019-02-19 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6644.9,6644.9,0,6691.48,5135.26,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5135.26,5135.26,1034.6997999999999,-2590.92,1812.81,102.51,102.51,0,0
2019-02-19 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7359.92,7359.92,0,5976.46,5135.26,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5135.26,5135.26,1034.6997999999999,-1875.9,1455.3,102.51,102.51,0,0
2019-02-20 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7370.66,7370.66,0,5976.46,5138.59,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5138.59,5135.26,1034.33,-1872.1999999999998,1453.26,103.25,102.51,0,0
2019-02-21 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7390.14,7390.14,0,5976.46,5143.19,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5143.19,5138.59,1031.48,-1864.75,1448.12,102.68,103.25,0,0
2019-02-22 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7356.96,7356.96,0,5976.46,5139.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5139.3,5143.19,1042.24,-1879.4,1460.82,103.78,102.68,0,0
2019-02-23 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7356.96,7356.96,0,5976.46,5139.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5139.3,5139.3,1042.24,-1879.4,1460.82,103.78,103.78,0,0
2019-02-24 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7356.96,7356.96,0,5976.46,5139.3,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5139.3,5139.3,1042.24,-1879.4,1460.82,103.78,103.78,0,0
2019-02-25 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7331.0,7331.0,0,5976.46,5132.93,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5132.93,5139.3,1045.67,-1889.2,1467.43,104.56,103.78,0,0
2019-02-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7336.58,7336.58,0,5976.46,5135.91,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5135.91,5132.93,1047.35,-1887.9,1467.62,104.61,104.56,0,0
2019-02-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7379.98,7379.98,0,5976.46,5149.22,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5149.22,5135.91,1045.61,-1872.85,1459.23,104.93,104.61,0,0
2019-02-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7361.02,7361.02,0,5976.46,5137.16,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5137.16,5149.22,1037.0,-1876.2999999999997,1456.65,103.92,104.93,0,0
2019-03-01 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7328.76,7328.76,0,5976.46,5132.5,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5132.5,5137.16,1046.14,-1890.1000000000001,1468.12,104.98,103.92,0,0
2019-03-01 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6850.64,6850.64,0,6454.58,5132.5,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5132.5,5132.5,1046.14,-2368.2200000000003,1707.18,143.44,104.98,0,0
2019-03-01 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6067.04,6067.04,0,5670.98,5132.5,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5132.5,5132.5,1829.7400000000002,-2368.2200000000003,2098.98,235.08,143.44,0,0
2019-03-02 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6067.04,6067.04,0,5670.98,5132.5,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5132.5,5132.5,1829.7400000000002,-2368.2200000000003,2098.98,235.08,235.08,0,0
2019-03-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6067.04,6067.04,0,5670.98,5132.5,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5132.5,5132.5,1829.7400000000002,-2368.2200000000003,2098.98,235.08,235.08,0,0
2019-03-04 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6141.22,6141.22,0,5670.98,5155.36,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5155.36,5132.5,1826.94,-2342.56,2084.75,234.82,235.08,0,0
2019-03-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6182.84,6182.84,0,5670.98,5169.53,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5169.53,5155.36,1827.39,-2328.836,2078.11,236.02,234.82,0,0
2019-03-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6217.14,6217.14,0,5670.98,5176.04,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5176.04,5169.53,1820.0,-2314.94,2067.47,235.82,236.02,0,0
2019-03-07 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6235.54,6235.54,0,5670.98,5169.68,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5169.68,5176.04,1801.26,-2302.56,2051.91,233.86,235.82,0,0
2019-03-08 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6247.54,6247.54,0,5670.98,5173.93,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5173.93,5169.68,1801.6399999999999,-2298.69,2050.16,234.18,233.86,0,0
2019-03-09 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6247.54,6247.54,0,5670.98,5173.93,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5173.93,5173.93,1801.6399999999999,-2298.69,2050.16,234.18,234.18,0,0
2019-03-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6247.54,6247.54,0,5670.98,5173.93,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5173.93,5173.93,1801.6399999999999,-2298.69,2050.16,234.18,234.18,0,0
2019-03-11 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6181.94,6181.94,0,5670.98,5173.75,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5173.75,5173.93,1834.1599999999999,-2331.3900000000003,2082.78,236.28,234.18,0,0
2019-03-12 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6178.02,6178.02,0,5670.98,5176.75,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5176.75,5173.75,1840.6299999999999,-2334.86,2087.74,236.16,236.28,0,0
2019-03-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6117.6,6117.6,0,5670.98,5161.78,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5161.78,5176.75,1848.3799999999999,-2357.58,2102.98,237.67,236.16,0,0
2019-03-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,5756.42,5756.42,0,6032.16,5161.78,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5161.78,5161.78,1848.3799999999999,-2718.7599999999998,2283.57,108.35,237.67,0,0
2019-03-13 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,4782.48,4782.48,0,5058.22,5161.78,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5161.78,5161.78,2822.3199999999997,-2718.7599999999998,2770.54,292.18,108.35,0,0
2019-03-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,4916.22,4916.22,0,5058.22,5218.56,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5218.56,5161.78,2840.6200000000003,-2680.2799999999997,2760.45,298.0,292.18,0,0
2019-03-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,4968.5,4968.5,0,5110.5,5218.56,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5218.56,5218.56,2788.34,-2680.2799999999997,2734.31,282.31,298.0,0,0
2019-03-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,5754.34,5754.34,0,5896.34,5218.56,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5218.56,5218.56,2002.5,-2680.2799999999997,2341.39,282.31,282.31,0,0
2019-03-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6200.94,6200.94,0,5449.74,5218.56,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5218.56,5218.56,2002.5,-2233.68,2118.09,282.31,282.31,0,0
2019-03-14 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6308.1,6308.1,0,5342.59,5218.56,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5218.56,5218.56,2002.5,-2126.5299999999997,2064.51,282.31,282.31,0,0
2019-03-15 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6191.34,6191.34,0,5342.59,5179.29,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5179.29,5218.56,2001.9700000000003,-2165.2699999999995,2083.62,279.72,282.31,0,0
2019-03-16 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6191.34,6191.34,0,5342.59,5179.29,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5179.29,5179.29,2001.9700000000003,-2165.2699999999995,2083.62,279.72,279.72,0,0
2019-03-17 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6191.34,6191.34,0,5342.59,5179.29,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5179.29,5179.29,2001.9700000000003,-2165.2699999999995,2083.62,279.72,279.72,0,0
2019-03-18 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6207.36,6207.36,0,5342.59,5188.11,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5188.11,5179.29,2007.1899999999998,-2161.67,2084.43,278.96,279.72,0,0
2019-03-19 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6184.08,6184.08,0,5342.59,5180.84,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5180.84,5188.11,2007.9199999999998,-2169.67,2088.8,279.61,278.96,0,0
2019-03-20 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6128.84,6128.84,0,5342.59,5144.9,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5144.9,5180.84,1981.6399999999999,-2179.33,2080.48,272.16,279.61,0,0
2019-03-21 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6031.94,6031.94,0,5342.59,5133.7,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5133.7,5144.9,2013.29,-2222.18,2117.73,274.75,272.16,0,0
2019-03-22 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6213.0,6213.0,0,5342.59,5182.07,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5182.07,5133.7,1995.31,-2155.83,2075.57,274.75,274.75,0,0
2019-03-23 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6213.0,6213.0,0,5342.59,5182.07,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5182.07,5182.07,1995.31,-2155.83,2075.57,274.75,274.75,0,0
2019-03-24 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6213.0,6213.0,0,5342.59,5182.07,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5182.07,5182.07,1995.31,-2155.83,2075.57,274.75,274.75,0,0
2019-03-25 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6277.98,6277.98,0,5342.59,5205.33,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5205.33,5182.07,1997.7100000000003,-2134.9700000000003,2066.34,277.24,274.75,0,0
2019-03-26 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6303.78,6303.78,0,5342.59,5225.22,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5225.22,5205.33,2014.64,-2132.01,2073.33,281.99,277.24,0,0
2019-03-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6444.48,6444.48,0,5342.59,5266.53,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5266.53,5225.22,2006.2600000000002,-2082.3199999999997,2044.29,279.94,281.99,0,0
2019-03-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6496.32,6496.32,0,5394.43,5266.53,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5266.53,5266.53,1954.42,-2082.3199999999997,2018.37,264.38,279.94,0,0
2019-03-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7192.52,7192.52,0,6090.63,5266.53,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5266.53,5266.53,1258.22,-2082.3199999999997,1670.27,264.38,264.38,0,0
2019-03-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7967.92,7967.92,0,5315.23,5266.53,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5266.53,5266.53,1258.22,-1306.92,1282.57,264.38,264.38,0,0
2019-03-27 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8073.88,8073.88,0,5209.27,5266.53,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5266.53,5266.53,1258.22,-1200.96,1229.59,264.38,264.38,0,0
2019-03-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,8075.52,8075.52,0,5209.27,5254.02,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5254.02,5266.53,1238.6399999999999,-1193.8899999999999,1216.26,258.37,264.38,0,0
2019-03-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7598.08,7598.08,0,5686.71,5254.02,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5254.02,5254.02,1238.6399999999999,-1671.33,1454.98,143.23,258.37,0,0
2019-03-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7648.74,7648.74,0,5737.37,5254.02,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5254.02,5254.02,1187.98,-1671.33,1429.65,143.23,143.23,0,0
2019-03-28 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6871.44,6871.44,0,4960.09,5254.02,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5254.02,5254.02,1965.26,-1671.33,1818.3,233.18,143.23,0,0
2019-03-29 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6846.46,6846.46,0,4960.09,5251.17,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5251.17,5254.02,1973.48,-1682.3999999999999,1827.94,234.05,233.18,0,0
2019-03-30 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6846.46,6846.46,0,4960.09,5251.17,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5251.17,5251.17,1973.48,-1682.3999999999999,1827.94,234.05,234.05,0,0
2019-03-31 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6846.46,6846.46,0,4960.09,5251.17,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5251.17,5251.17,1973.48,-1682.3999999999999,1827.94,234.05,234.05,0,0
2019-04-01 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6795.18,6795.18,0,4960.09,5253.57,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5253.57,5251.17,2002.72,-1709.24,1855.98,234.74,234.05,0,0
2019-04-02 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6746.26,6746.26,0,4960.09,5229.37,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5229.37,5253.57,1990.88,-1721.6,1856.24,232.68,234.74,0,0
2019-04-03 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6695.06,6695.06,0,4960.09,5223.49,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5223.49,5229.37,2007.6599999999999,-1744.26,1875.96,233.18,232.68,0,0
2019-04-04 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6702.98,6702.98,0,4960.09,5251.37,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5251.37,5223.49,2045.52,-1754.2399999999998,1899.88,235.49,233.18,0,0
2019-04-05 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6694.2,6694.2,0,4960.09,5263.98,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5263.98,5251.37,2068.8199999999997,-1764.9300000000003,1916.88,237.22,235.49,0,0
2019-04-06 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6694.2,6694.2,0,4960.09,5263.98,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5263.98,5263.98,2068.8199999999997,-1764.9300000000003,1916.88,237.22,237.22,0,0
2019-04-07 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6694.2,6694.2,0,4960.09,5263.98,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5263.98,5263.98,2068.8199999999997,-1764.9300000000003,1916.88,237.22,237.22,0,0
2019-04-08 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6662.28,6662.28,0,4960.09,5246.71,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5246.71,5263.98,2058.88,-1772.26,1915.57,238.13,237.22,0,0
2019-04-09 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6686.12,6686.12,0,4960.09,5250.2,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5250.2,5246.71,2052.2,-1762.09,1907.14,236.86,238.13,0,0
2019-04-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,6710.62,6710.62,0,4960.09,5291.7,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5291.7,5250.2,2102.2,-1770.5900000000001,1936.39,239.06,236.86,0,0
2019-04-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7614.62,7614.62,0,5864.09,5291.7,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5291.7,5291.7,1198.2,-1770.5900000000001,1484.39,239.06,239.06,0,0
2019-04-10 00:00:00,0c24d598-5eb8-4839-afeb-a92140ac8144,ACTIVE,USD,7714.22,7714.22,0,5963.7,5291.7,False,False,False,False,2019-01-01T00:00:00Z,False,2,True,5291.7,5291.7,1098.59,-1770.5900000000001,1434.59,209.18,239.06,0,0
