time,asset_class,asset_id,avg_entry_price,change_today,cost_basis,current_price,exchange,lastday_price,market_value,qty,side,symbol,unrealized_intraday_pl,unrealized_intraday_plpc,unrealized_pl,unrealized_plpc
2019-06-24 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,192.745,0,-578.24,198.55,NASDAQ,198.8,-595.6500000000001,-3,short,AAPL,0,0,-17.41,-0.03011
2019-06-24 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,107.28,0,750.96,112.75,NASDAQ,112.28,789.25,7,long,TXN,0,0,38.29,0.05099
2019-06-25 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,138.37,NYSE,139.36,-691.85,-5,short,IBM,0,0,-12.25,-0.01803
2019-06-25 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,149.27,NYSE,152.54,597.08,4,long,CRM,0,0,-3.12,-0.0052
2019-06-25 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.82,0,-973.7,27.57,NASDAQ,28.54,-964.95,-35,short,DISCK,0,0,8.75,0.00899
2019-06-25 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,360.41,NASDAQ,371.04,360.41,1,long,NFLX,0,0,16.84,0.04901
2019-06-25 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.72,NYSE,111.26,-775.04,-7,short,WMT,0,0,-11.55,-0.01513
2019-06-25 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,136.02,NYSE,137.13,544.08,4,long,DG,0,0,1.52,0.0028
2019-06-25 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,192.745,0,-578.24,195.57,NASDAQ,198.55,-586.71,-3,short,AAPL,0,0,-8.47,-0.01465
2019-06-25 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,107.28,0,750.96,111.48,NASDAQ,112.75,780.36,7,long,TXN,0,0,29.4,0.03915
2019-06-26 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,138.53,NYSE,138.37,-692.65,-5,short,IBM,0,0,-13.05,-0.0192
2019-06-26 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,149.04,NYSE,149.27,596.16,4,long,CRM,0,0,-4.04,-0.00673
2019-06-26 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.82,0,-973.7,27.28,NASDAQ,27.57,-954.8000000000001,-35,short,DISCK,0,0,18.9,0.01941
2019-06-26 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,362.09,NASDAQ,360.41,362.09,1,long,NFLX,0,0,18.52,0.0539
2019-06-26 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.17,NYSE,110.72,-771.19,-7,short,WMT,0,0,-7.7,-0.01009
2019-06-26 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,136.48,NYSE,136.02,545.92,4,long,DG,0,0,3.36,0.00619
2019-06-26 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,192.745,0,-578.24,199.8,NASDAQ,195.57,-599.4000000000001,-3,short,AAPL,0,0,-21.16,-0.03659
2019-06-26 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,107.28,0,750.96,114.43,NASDAQ,111.48,801.01,7,long,TXN,0,0,50.05,0.06665
2019-06-26 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,-50.05,0,-0.0,114.43,NASDAQ,111.48,0.0,0,long,TXN,0,0,50.05,0.06665
2019-06-26 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,21.16,0,0.0,199.8,NASDAQ,195.57,0.0,0,short,AAPL,0,0,-21.16,-0.03659
2019-06-26 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,27.28,NASDAQ,27.57,-927.52,-34,short,DISCK,0,0,19.04,0.02011
2019-06-27 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,138.52,NYSE,138.53,-692.6,-5,short,IBM,0,0,-13.0,-0.01913
2019-06-27 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,150.67,NYSE,149.04,602.68,4,long,CRM,0,0,2.48,0.00413
2019-06-27 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,27.455,NASDAQ,27.28,-933.4699999999999,-34,short,DISCK,0,0,13.09,0.01383
2019-06-27 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,370.02,NASDAQ,362.09,370.02,1,long,NFLX,0,0,26.45,0.07699
2019-06-27 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.11,NYSE,110.17,-770.77,-7,short,WMT,0,0,-7.28,-0.00954
2019-06-27 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,136.41,NYSE,136.48,545.64,4,long,DG,0,0,3.08,0.00568
2019-06-28 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,137.92,NYSE,138.52,-689.5999999999999,-5,short,IBM,0,0,-10.0,-0.01471
2019-06-28 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,151.53,NYSE,150.67,606.12,4,long,CRM,0,0,5.92,0.00986
2019-06-28 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.45,NASDAQ,27.455,-967.3,-34,short,DISCK,0,0,-20.74,-0.02191
2019-06-28 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,367.67,NASDAQ,370.02,367.67,1,long,NFLX,0,0,24.1,0.07015
2019-06-28 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.44,NYSE,110.11,-773.0799999999999,-7,short,WMT,0,0,-9.59,-0.01256
2019-06-28 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,135.13,NYSE,136.41,540.52,4,long,DG,0,0,-2.04,-0.00376
2019-06-29 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,137.92,NYSE,137.92,-689.5999999999999,-5,short,IBM,0,0,-10.0,-0.01471
2019-06-29 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,151.53,NYSE,151.53,606.12,4,long,CRM,0,0,5.92,0.00986
2019-06-29 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.45,NASDAQ,28.45,-967.3,-34,short,DISCK,0,0,-20.74,-0.02191
2019-06-29 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,367.67,NASDAQ,367.67,367.67,1,long,NFLX,0,0,24.1,0.07015
2019-06-29 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.44,NYSE,110.44,-773.0799999999999,-7,short,WMT,0,0,-9.59,-0.01256
2019-06-29 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,135.13,NYSE,135.13,540.52,4,long,DG,0,0,-2.04,-0.00376
2019-06-30 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,137.92,NYSE,137.92,-689.5999999999999,-5,short,IBM,0,0,-10.0,-0.01471
2019-06-30 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,151.53,NYSE,151.53,606.12,4,long,CRM,0,0,5.92,0.00986
2019-06-30 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.45,NASDAQ,28.45,-967.3,-34,short,DISCK,0,0,-20.74,-0.02191
2019-06-30 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,367.67,NASDAQ,367.67,367.67,1,long,NFLX,0,0,24.1,0.07015
2019-06-30 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.44,NYSE,110.44,-773.0799999999999,-7,short,WMT,0,0,-9.59,-0.01256
2019-06-30 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,135.13,NYSE,135.13,540.52,4,long,DG,0,0,-2.04,-0.00376
2019-07-01 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,139.91,NYSE,137.92,-699.55,-5,short,IBM,0,0,-19.95,-0.02936
2019-07-01 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,154.01,NYSE,151.53,616.04,4,long,CRM,0,0,15.84,0.02639
2019-07-01 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.33,NASDAQ,28.45,-963.2199999999999,-34,short,DISCK,0,0,-16.66,-0.0176
2019-07-01 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,374.6,NASDAQ,367.67,374.6,1,long,NFLX,0,0,31.03,0.09032
2019-07-01 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,110.63,NYSE,110.44,-774.41,-7,short,WMT,0,0,-10.92,-0.0143
2019-07-01 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,135.91,NYSE,135.13,543.64,4,long,DG,0,0,1.08,0.00199
2019-07-02 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,140.25,NYSE,139.91,-701.25,-5,short,IBM,0,0,-21.65,-0.03186
2019-07-02 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,154.12,NYSE,154.01,616.48,4,long,CRM,0,0,16.28,0.02712
2019-07-02 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.4,NASDAQ,28.33,-965.5999999999999,-34,short,DISCK,0,0,-19.04,-0.02011
2019-07-02 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,375.69,NASDAQ,374.6,375.69,1,long,NFLX,0,0,32.12,0.09349
2019-07-02 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,111.61,NYSE,110.63,-781.27,-7,short,WMT,0,0,-17.78,-0.02329
2019-07-02 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,137.11,NYSE,135.91,548.44,4,long,DG,0,0,5.88,0.01084
2019-07-03 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,141.53,NYSE,140.25,-707.65,-5,short,IBM,0,0,-28.05,-0.04127
2019-07-03 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,155.73,NYSE,154.12,622.92,4,long,CRM,0,0,22.72,0.03785
2019-07-03 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.37,NASDAQ,28.4,-964.58,-34,short,DISCK,0,0,-18.02,-0.01904
2019-07-03 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,381.915,NASDAQ,375.69,381.915,1,long,NFLX,0,0,38.35,0.11162
2019-07-03 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.29,NYSE,111.61,-786.0300000000001,-7,short,WMT,0,0,-22.54,-0.02952
2019-07-03 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,139.01,NYSE,137.11,556.04,4,long,DG,0,0,13.48,0.02485
2019-07-04 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,141.53,NYSE,141.53,-707.65,-5,short,IBM,0,0,-28.05,-0.04127
2019-07-04 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,155.73,NYSE,155.73,622.92,4,long,CRM,0,0,22.72,0.03785
2019-07-04 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.37,NASDAQ,28.37,-964.58,-34,short,DISCK,0,0,-18.02,-0.01904
2019-07-04 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,381.915,NASDAQ,381.915,381.915,1,long,NFLX,0,0,38.35,0.11162
2019-07-04 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.29,NYSE,112.29,-786.0300000000001,-7,short,WMT,0,0,-22.54,-0.02952
2019-07-04 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,139.01,NYSE,139.01,556.04,4,long,DG,0,0,13.48,0.02485
2019-07-05 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,141.37,NYSE,141.53,-706.85,-5,short,IBM,0,0,-27.25,-0.0401
2019-07-05 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,154.61,NYSE,155.73,618.44,4,long,CRM,0,0,18.24,0.03039
2019-07-05 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.72,NASDAQ,28.37,-976.48,-34,short,DISCK,0,0,-29.92,-0.03161
2019-07-05 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,380.55,NASDAQ,381.915,380.55,1,long,NFLX,0,0,36.98,0.10763
2019-07-05 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.0,NYSE,112.29,-784.0,-7,short,WMT,0,0,-20.51,-0.02686
2019-07-05 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,139.93,NYSE,139.01,559.72,4,long,DG,0,0,17.16,0.03163
2019-07-06 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,141.37,NYSE,141.37,-706.85,-5,short,IBM,0,0,-27.25,-0.0401
2019-07-06 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,154.61,NYSE,154.61,618.44,4,long,CRM,0,0,18.24,0.03039
2019-07-06 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.72,NASDAQ,28.72,-976.48,-34,short,DISCK,0,0,-29.92,-0.03161
2019-07-06 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,380.55,NASDAQ,380.55,380.55,1,long,NFLX,0,0,36.98,0.10763
2019-07-06 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.0,NYSE,112.0,-784.0,-7,short,WMT,0,0,-20.51,-0.02686
2019-07-06 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,139.93,NYSE,139.93,559.72,4,long,DG,0,0,17.16,0.03163
2019-07-07 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,141.37,NYSE,141.37,-706.85,-5,short,IBM,0,0,-27.25,-0.0401
2019-07-07 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,154.61,NYSE,154.61,618.44,4,long,CRM,0,0,18.24,0.03039
2019-07-07 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.72,NASDAQ,28.72,-976.48,-34,short,DISCK,0,0,-29.92,-0.03161
2019-07-07 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,380.55,NASDAQ,380.55,380.55,1,long,NFLX,0,0,36.98,0.10763
2019-07-07 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.0,NYSE,112.0,-784.0,-7,short,WMT,0,0,-20.51,-0.02686
2019-07-07 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,139.93,NYSE,139.93,559.72,4,long,DG,0,0,17.16,0.03163
2019-07-08 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,140.58,NYSE,141.37,-702.9000000000001,-5,short,IBM,0,0,-23.3,-0.03428
2019-07-08 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,152.81,NYSE,154.61,611.24,4,long,CRM,0,0,11.04,0.01839
2019-07-08 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.81,NASDAQ,28.72,-979.54,-34,short,DISCK,0,0,-32.98,-0.03484
2019-07-08 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,376.0413,NASDAQ,380.55,376.0413,1,long,NFLX,0,0,32.47,0.09451
2019-07-08 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.7499,NYSE,112.0,-789.2493,-7,short,WMT,0,0,-25.76,-0.03374
2019-07-08 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,138.55,NYSE,139.93,554.2,4,long,DG,0,0,11.64,0.02145
2019-07-09 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,139.37,NYSE,140.58,-696.85,-5,short,IBM,0,0,-17.25,-0.02538
2019-07-09 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,153.91,NYSE,152.81,615.64,4,long,CRM,0,0,15.44,0.02572
2019-07-09 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,29.03,NASDAQ,28.81,-987.02,-34,short,DISCK,0,0,-40.46,-0.04274
2019-07-09 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,379.81,NASDAQ,376.0413,379.81,1,long,NFLX,0,0,36.24,0.10548
2019-07-09 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.92,NYSE,112.7499,-790.44,-7,short,WMT,0,0,-26.95,-0.0353
2019-07-09 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,139.54,NYSE,138.55,558.16,4,long,DG,0,0,15.6,0.02875
2019-07-10 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,140.48,NYSE,139.37,-702.4,-5,short,IBM,0,0,-22.8,-0.03355
2019-07-10 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,156.24,NYSE,153.91,624.96,4,long,CRM,0,0,24.76,0.04125
2019-07-10 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,28.965,NASDAQ,29.03,-984.81,-34,short,DISCK,0,0,-38.25,-0.04041
2019-07-10 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,380.99,NASDAQ,379.81,380.99,1,long,NFLX,0,0,37.42,0.10892
2019-07-10 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,112.98,NYSE,112.92,-790.86,-7,short,WMT,0,0,-27.37,-0.03585
2019-07-10 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,140.91,NYSE,139.54,563.64,4,long,DG,0,0,21.08,0.03885
2019-07-11 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,141.24,NYSE,140.48,-706.2,-5,short,IBM,0,0,-26.6,-0.03914
2019-07-11 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,158.88,NYSE,156.24,635.52,4,long,CRM,0,0,35.32,0.05885
2019-07-11 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,29.15,NASDAQ,28.965,-991.0999999999999,-34,short,DISCK,0,0,-44.54,-0.04705
2019-07-11 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,379.42,NASDAQ,380.99,379.42,1,long,NFLX,0,0,35.85,0.10435
2019-07-11 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,113.91,NYSE,112.98,-797.37,-7,short,WMT,0,0,-33.88,-0.04438
2019-07-11 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,140.32,NYSE,140.91,561.28,4,long,DG,0,0,18.72,0.0345
2019-07-12 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,142.69,NYSE,141.24,-713.45,-5,short,IBM,0,0,-33.85,-0.04981
2019-07-12 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,158.08,NYSE,158.88,632.32,4,long,CRM,0,0,32.12,0.05352
2019-07-12 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.84,0,-946.56,29.8,NASDAQ,29.15,-1013.2,-34,short,DISCK,0,0,-66.64,-0.0704
2019-07-12 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,373.24,NASDAQ,379.42,373.24,1,long,NFLX,0,0,29.67,0.08636
2019-07-12 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,114.59,NYSE,113.91,-802.13,-7,short,WMT,0,0,-38.64,-0.05061
2019-07-12 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,141.54,NYSE,140.32,566.16,4,long,DG,0,0,23.6,0.0435
2019-07-12 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,118.31,0,-709.86,118.31,NASDAQ,116.72,-709.86,-6,short,TXN,0,0,0.0,0.0
2019-07-12 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,203.24,0,406.48,203.24,NASDAQ,201.74,406.48,2,long,AAPL,0,0,0.0,0.0
2019-07-12 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.78,0,-916.74,29.8,NASDAQ,29.15,-983.4,-33,short,DISCK,0,0,-66.66,-0.07271
2019-07-13 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,142.69,NYSE,142.69,-713.45,-5,short,IBM,0,0,-33.85,-0.04981
2019-07-13 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,158.08,NYSE,158.08,632.32,4,long,CRM,0,0,32.12,0.05352
2019-07-13 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.78,0,-916.74,29.8,NASDAQ,29.8,-983.4,-33,short,DISCK,0,0,-66.66,-0.07271
2019-07-13 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,373.24,NASDAQ,373.24,373.24,1,long,NFLX,0,0,29.67,0.08636
2019-07-13 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,114.59,NYSE,114.59,-802.13,-7,short,WMT,0,0,-38.64,-0.05061
2019-07-13 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,141.54,NYSE,141.54,566.16,4,long,DG,0,0,23.6,0.0435
2019-07-13 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,118.31,0,-709.86,118.31,NASDAQ,118.31,-709.86,-6,short,TXN,0,0,0.0,0.0
2019-07-13 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,203.24,0,406.48,203.24,NASDAQ,203.24,406.48,2,long,AAPL,0,0,0.0,0.0
2019-07-14 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,142.69,NYSE,142.69,-713.45,-5,short,IBM,0,0,-33.85,-0.04981
2019-07-14 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,158.08,NYSE,158.08,632.32,4,long,CRM,0,0,32.12,0.05352
2019-07-14 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.78,0,-916.74,29.8,NASDAQ,29.8,-983.4,-33,short,DISCK,0,0,-66.66,-0.07271
2019-07-14 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,373.24,NASDAQ,373.24,373.24,1,long,NFLX,0,0,29.67,0.08636
2019-07-14 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,114.59,NYSE,114.59,-802.13,-7,short,WMT,0,0,-38.64,-0.05061
2019-07-14 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,141.54,NYSE,141.54,566.16,4,long,DG,0,0,23.6,0.0435
2019-07-14 00:00:00,us_equity,440efabf-b53c-4d70-b6e5-abb4f53e7104,118.31,0,-709.86,118.31,NASDAQ,118.31,-709.86,-6,short,TXN,0,0,0.0,0.0
2019-07-14 00:00:00,us_equity,b0b6dd9d-8b9b-48a9-ba46-b9d54906e415,203.24,0,406.48,203.24,NASDAQ,203.24,406.48,2,long,AAPL,0,0,0.0,0.0
2019-07-15 00:00:00,us_equity,21d40833-6d13-4031-9af3-02f6a516d791,135.92,0,-679.6,143.31,NYSE,142.69,-716.55,-5,short,IBM,0,0,-36.95,-0.05437
2019-07-15 00:00:00,us_equity,cf80d13f-470c-4947-8593-c5e098aeba4e,150.05,0,600.2,159.65,NYSE,158.08,638.6,4,long,CRM,0,0,38.4,0.06398
2019-07-15 00:00:00,us_equity,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,27.78,0,-916.74,29.81,NASDAQ,29.8,-983.7299999999999,-33,short,DISCK,0,0,-66.99,-0.07307
2019-07-15 00:00:00,us_equity,bb2a26c0-4c77-4801-8afc-82e8142ac7b8,343.57,0,343.57,366.62,NASDAQ,373.24,366.62,1,long,NFLX,0,0,23.05,0.06709
2019-07-15 00:00:00,us_equity,3f3e0ff9-599f-4fec-8842-6bc53f5129a1,109.07,0,-763.49,114.98,NYSE,114.59,-804.86,-7,short,WMT,0,0,-41.37,-0.05419
2019-07-15 00:00:00,us_equity,2edb3ef9-b5d8-4667-be8f-334884498ac9,135.64,0,542.56,142.27,NYSE,141.54,569.08,4,long,DG,0,0,26.52,0.04888
